SKU,Price,Compare-at Price
"=""14-5385NC""",486.99,602.99
"=""14-SD4659NEW""",149.99,
"=""14-1230NEW""",195.99,
"=""14-0586NEW""",255.99,
"=""14-0175NEW""",262.99,
"=""14-0222NEW""",316.99,
"=""IS676433""",449.99,562.99
"=""EV 939859PFXC""",68.99,
"=""BM 0152""",79.99,
"=""EV 939663AC""",499.99,
"=""EV 939809PFC""",77.99,
"=""EV 939867PFXC""",494.99,
"=""EV 939861PFXC""",102.99,
"=""BM 2739""",66.99,
"=""EV 4798731PFC""",449.99,
"=""DS667024""",309.99,
"=""KT 4910B""",502.99,838.99
"=""IS135081""",229.99,
"=""EV 939942PFC""",104.99,
"=""DS675245""",524.99,
"=""DS125030""",28.99,
"=""DS130063""",594.99,
"=""DS710018""",3.99,
"=""EV 3155AC""",399.99,
"=""EV 4798756PFC""",439.99,
"=""EV 939708PFC""",504.99,
"=""EV 4798745PFXC""",459.99,
"=""14-4467NC""",216.99,271.99
"=""DS725241""",114.99,
"=""AC3113""",83.99,
"=""14-QP1842NEW""",1369.99,
"=""DS104143""",2139.99,2674.99
"=""17-2593""",34.99,
"=""5000-003""",178.99,198.68
"=""DS120019""",134.99,
"=""14-SD6378NC""",1309.99,1637.99
"=""EV 939561PFXC""",509.99,
"=""KIT 0002+DS104065+DS100184""",2750.99,
"=""TL300-4116""",1389.99,1737.99
"=""BM 00141C""",80.99,
"=""59-4011""",74.99,
"=""CO 101310C""",133.99,
"=""EV 939634PFXC""",104.99,
"=""14-1452NC""",1889.99,2362.99
"=""KIT UN 0890KTC + 30-0120HC""",599.99,899.99
"=""14-2492NIP""",3039.99,3799.99
"=""CN 20024PFC""",165.99,
"=""KT 4953""",339.99,566.99
"=""CO 21018C""",1409.99,
"=""DS135160""",109.99,
"=""EV 939738PFC""",409.99,
"=""17-0173""",204.99,
"=""BM 2726""",60.99,
"=""DS110159""",524.99,
"=""EV 939927PFXC""",89.99,
"=""CO 20004C""",1334.99,
"=""14-SD4816NCQ""",211.99,264.99
"=""DS104032""",134.99,
"=""BM 00250C""",74.99,
"=""DS688022""",2631.99,
"=""OR1407""",105.99,
"=""EV 4798719PFC""",504.99,
"=""KT 4434B""",1758.99,2931.99
"=""14-2547NIP""",1404.99,1756.99
"=""5000-057""",68.99,76.58
"=""14-0124NIP""",425.99,532.99
"=""BM 0143""",379.99,
"=""G4235VP""",489.99,
"=""BM 9193""",67.99,
"=""14-0273NIP""",350.99,438.99
"=""OR920""",157.99,
"=""EB181S""",104.99,
"=""KT 2108""",1658.99,2764.99
"=""EV 939637AC""",116.99,
"=""14-0991NC""",2699.99,3374.99
"=""CO 11171MC-KTC""",1129.99,
"=""CN 22025PFC""",454.99,
"=""14-2546NIP""",1394.99,1743.99
"=""TL300-4100""",1574.99,1968.99
"=""14-2649NIP""",417.99,517.99
"=""EV 0189PFC""",394.99,
"=""AC3749""",117.99,130.97
"=""EB198M""",104.99,
"=""BM 9179C""",89.99,
"=""EB159M""",132.99,
"=""KT 4778""",1664.99,2774.99
"=""EB051""",254.99,
"=""KT 1377B""",1952.99,3254.99
"=""OR1458""",168.99,187.58
"=""OR1777""",116.99,
"=""DS139997""",379.99,
"=""CO 20192LC""",215.99,
"=""EV 939502PFC""",479.99,
"=""CN 22052PFC""",221.99,
"=""KT 5249A""",3174.99,5291.99
"=""DS676511""",794.99,
"=""OR2082""",202.99,
"=""14-4038NC""",1539.99,1924.99
"=""OR140""",126.99,
"=""14-21467NC""",1454.99,1818.99
"=""EB448""",43.99,
"=""EC914M""",52.99,117.99
"=""EC538M""",739.99,
"=""EC573M""",115.99,
"=""EC510M""",98.99,
"=""EC755M""",175.99,
"=""EB447""",44.99,
"=""EC782M""",112.99,
"=""EB330M""",113.99,
"=""EC558M""",94.99,
"=""EC514M""",120.99,
"=""EC512M""",123.99,
"=""EB044""",39.99,
"=""EC935M""",97.99,
"=""EC937M""",99.99,
"=""EC588M""",136.99,
"=""EC268""",40.99,
"=""EC711M""",160.99,
"=""EC921M""",109.99,
"=""EC749M""",106.99,
"=""EB535""",46.99,
"=""EB285M""",122.99,
"=""EB386""",46.99,
"=""EC726M""",114.99,
"=""EC790M""",147.99,
"=""EC599M""",94.99,
"=""EC917M""",107.99,
"=""EB368M""",110.99,
"=""EG048M""",106.99,
"=""EC585M""",84.99,
"=""EC565M""",102.99,
"=""EC602M""",101.99,
"=""EB366""",45.99,
"=""EC691M""",152.99,
"=""EC927M""",91.99,
"=""EC930M""",89.99,
"=""EC543M""",95.99,
"=""EC551M""",98.99,
"=""EC545""",39.99,
"=""EC746M""",166.99,
"=""EB486""",41.99,
"=""EH538M""",131.99,
"=""EC945M""",119.99,
"=""EB443M""",146.99,
"=""EC750M""",168.99,
"=""EC994M""",98.99,
"=""EC555M""",137.99,
"=""EC554M""",114.99,
"=""EC745""",97.99,
"=""EH139""",74.99,
"=""EG158M""",139.99,
"=""EC598M""",106.99,
"=""EC938M""",95.99,
"=""EG047M""",106.99,
"=""EC978M""",93.99,
"=""BM 00205""",364.99,
"=""EC568M""",110.99,
"=""EB490""",38.99,
"=""EH286""",84.99,
"=""EC601M""",106.99,
"=""ED002M""",101.99,
"=""EC918M""",116.99,
"=""EC936M""",98.99,
"=""EB076S""",89.99,
"=""EB509M""",134.99,
"=""EG169M""",135.99,
"=""EG123M""",112.99,
"=""EC265""",40.99,
"=""EC979M""",89.99,
"=""EG156MN""",124.99,
"=""EG221""",28.99,
"=""EG101M""",124.99,
"=""EH077""",279.99,
"=""EG210M""",145.99,
"=""EH394M""",93.99,
"=""EH247""",47.99,
"=""EC996M""",95.99,
"=""EG168M""",132.99,
"=""EG100M""",122.99,
"=""EH312""",75.99,
"=""EG006""",62.99,
"=""EB446""",41.99,
"=""EC980M""",96.99,
"=""EC944M""",114.99,
"=""EH032""",58.99,
"=""EC533M""",97.99,
"=""EG195M""",133.99,
"=""EC610M""",149.99,
"=""EC752M""",909.99,
"=""EG144M""",101.99,
"=""EH272""",48.99,
"=""EG121MN""",121.99,
"=""EC912M""",87.99,
"=""EG096M""",110.99,
"=""EG104M""",128.99,
"=""EG122MN""",117.99,
"=""CO 20006C""",249.99,
"=""EB485""",40.99,
"=""EC604M""",153.99,
"=""BM 0149""",66.99,
"=""EC158""",42.99,
"=""EC309""",46.99,
"=""EH222""",289.99,
"=""EG117M""",124.99,
"=""OP3053M""",824.99,
"=""EH496M""",114.99,
"=""EH460S""",784.99,
"=""EH635M""",81.99,
"=""EG191M""",136.99,
"=""E21-193""",479.99,479.99
"=""EH234M""",73.99,
"=""EH470M""",105.99,
"=""E24-142""",71.99,
"=""EH589M""",165.99,
"=""E20-230""",229.99,229.99
"=""EH520M""",95.99,
"=""KIT 14-0053+590045+173013+180126+G3005+MT2562""",2047.99,
"=""EH419""",41.99,
"=""EH421M""",94.99,
"=""EH914""",44.99,
"=""EG171M""",134.99,
"=""EH389M""",135.99,
"=""EH119""",43.99,
"=""EH030""",68.99,
"=""EH469M""",106.99,
"=""EH672M""",124.99,
"=""EH732M""",134.99,
"=""EH392""",309.99,
"=""EH688M""",162.99,
"=""EH371""",39.99,
"=""EG143M""",131.99,
"=""13141""",150.99,
"=""EG180M""",129.99,
"=""EG154""",40.99,
"=""2414-004""",374.99,416.24
"=""E24-088""",539.99,539.99
"=""E21-158""",649.99,649.99
"=""EH677M""",142.99,
"=""E22-739""",464.99,464.99
"=""EH376""",69.99,
"=""14-0044NIP""",361.99,2006.99
"=""EH474M""",109.99,
"=""EH476M""",964.99,
"=""EH501""",46.99,
"=""E20-646""",224.99,224.99
"=""EH233""",71.99,
"=""E21-851""",344.99,344.99
"=""EH235""",45.99,
"=""EH393M""",135.99,
"=""E22-985""",344.99,344.99
"=""EH002""",55.99,
"=""E24-087""",539.99,539.99
"=""EG206""",65.99,
"=""EH408M""",127.99,
"=""EH663M""",74.99,
"=""E24-191""",319.99,319.99
"=""EH514M""",99.99,
"=""EH458""",46.99,
"=""EG124M""",73.99,
"=""E22-362""",389.99,389.99
"=""E21-156""",599.99,599.99
"=""E20-437""",399.99,399.99
"=""5000-083""",255.99,
"=""E22-996""",579.99,579.99
"=""13049""",117.99,130.97
"=""E22-167""",304.99,304.99
"=""DS676371""",472.99,
"=""EH404""",30.99,
"=""E22-864""",279.99,279.99
"=""14-SD9105NEW""",241.99,
"=""E21-252""",429.99,429.99
"=""14-0634NIP""",3074.99,3843.99
"=""5000-084""",255.99,
"=""14-0469NIP""",5234.99,6543.99
"=""E22-740""",464.99,464.99
"=""EG173M""",105.99,
"=""14-0138NIP""",1634.99,2043.99
"=""E22-008""",559.99,559.99
"=""DS676287""",215.70,269.99
"=""E21-104""",449.99,449.99
"=""E21-155""",599.99,599.99
"=""EH455""",42.99,
"=""EH667M""",76.99,
"=""14-0457NIP""",1929.99,2412.99
"=""DS105023""",2640.99,
"=""14-2784NIP""",1579.99,1974.99
"=""OR1779""",184.99,
"=""E22-995""",579.99,579.99
"=""E20-323""",389.99,389.99
"=""OR2456""",180.99,
"=""DS102096""",225.99,278.99
"=""DS675244""",425.99,
"=""E20-324""",389.99,389.99
"=""DS105105""",2034.99,2543.99
"=""400-5695""",2099.99,
"=""OR1242""",140.99,
"=""DS676117""",1181.99,
"=""EH527M""",75.99,
"=""EB301M""",87.99,
"=""E20-522""",389.99,389.99
"=""E22-646""",309.99,309.99
"=""14-2889NC""",1404.99,1756.99
"=""OR13067""",148.99,
"=""13108""",176.99,
"=""5000-018""",375.99,
"=""14-0990NC""",2539.99,3174.99
"=""14-0659NIP""",650.99,813.99
"=""OR2080""",328.99,
"=""5000-081""",279.99,310.79
"=""E24-090""",409.99,409.99
"=""OR1729""",243.99,
"=""E22-723""",384.99,384.99
"=""E21-783""",544.99,544.99
"=""DS135121""",549.99,799.99
"=""E22-823""",394.99,394.99
"=""E24-089""",409.99,409.99
"=""E21-809+E21-810""",208.99,
"=""14-0860NIP""",2694.99,3368.99
"=""OR2386""",132.99,147.62
"=""DS520010""",3157.99,
"=""E21-784""",544.99,544.99
"=""E22-007""",559.99,559.99
"=""TL400-4809""",1444.99,
"=""OR2510""",211.99,
"=""BM 0240""",89.99,
"=""E21-194""",479.99,479.99
"=""E20-767""",45.99,
"=""BM 0247""",63.99,
"=""OR2907""",166.99,
"=""OR196""",181.99,879.99
"=""E22-058""",364.99,364.99
"=""DS676062""",183.70,229.99
"=""E24-211""",349.99,349.99
"=""CN 4375PFC""",142.99,158.72
"=""OR2010""",157.99,
"=""OR677""",154.99,
"=""2413-008""",661.99,
"=""13089""",113.99,
"=""DS120052""",141.99,
"=""OR2845""",147.99,164.27
"=""OR977""",180.99,
"=""E24-144""",354.99,354.99
"=""E21-375""",170.99,
"=""OR924""",148.99,
"=""14-0918NC""",248.99,311.99
"=""59-0536""",325.99,
"=""CO 11227C""",156.99,
"=""DS105100""",168.99,
"=""14-0849NC""",319.99,396.99
"=""14-0401NEW""",238.99,
"=""RA 13005C""",100.99,112.10
"=""RA 13046C""",146.99,
"=""RA 2282C""",197.99,219.77
"=""RA 2172C""",160.99,178.70
"=""RA 2470C""",116.99,
"=""RA 2585C""",130.99,
"=""RA 2442C""",134.99,149.84
"=""RA 2677C""",108.99,120.98
"=""RA 13321C""",106.99,
"=""RA 13365C""",85.99,95.45
"=""RA 13270C""",109.99,
"=""RA 13197C""",126.99,
"=""RA 2988C""",106.99,118.76
"=""RA 2952C""",147.99,
"=""RA 2768C""",117.99,130.97
"=""RA 2864C""",106.99,
"=""RA 2832C""",122.99,136.52
"=""RA 2922C""",96.99,107.66
"=""RA 2891C""",105.99,
"=""RA 2738C""",160.99,178.70
"=""RA 741C""",118.99,132.08
"=""RA 2807C""",123.99,
"=""RA 13184C""",140.99,156.50
"=""RA 13007C""",130.99,
"=""RA 13078C""",117.99,
"=""OR13047""",97.99,108.77
"=""RA 2298C""",101.99,102.99
"=""RA 13129C""",120.99,
"=""RA 2173C""",155.99,173.15
"=""RA 2257C""",122.99,
"=""RA 2075C""",117.99,130.97
"=""RA 1396C""",117.99,
"=""RA 1888C""",127.99,
"=""RA 2588C""",95.99,
"=""RA 1530C""",184.99,205.34
"=""RA 1746C""",107.99,
"=""RA 2347C""",130.99,145.40
"=""RA 2491C""",117.99,130.97
"=""RA 2682C""",138.99,
"=""RA 2412C""",101.99,
"=""RA 2447C""",99.99,
"=""RA 13323C""",106.99,
"=""RA 13412C""",112.99,125.42
"=""RA 13200C""",125.99,125.99
"=""RA 2866C""",165.99,184.25
"=""RA 13293C""",113.99,
"=""RA 2741C""",173.99,
"=""RA 2839C""",131.99,146.51
"=""RA 2925C""",127.99,
"=""RA 945C""",112.99,125.42
"=""RA 2773C""",100.99,112.10
"=""RA 13188C""",136.99,152.06
"=""RA 2954C""",110.99,
"=""RA 2909C""",119.99,
"=""RA 2816C""",121.99,
"=""RA 2989C""",122.99,136.52
"=""RA 13087C""",106.99,118.76
"=""RA 13134C""",152.99,
"=""RA 2323C""",101.99,
"=""RA 2174C""",180.99,200.90
"=""RA 13049C""",117.99,130.97
"=""RA 2258C""",134.99,
"=""RA 13019C""",137.99,
"=""RA 1451C""",162.99,
"=""RA 1552C""",140.99,
"=""OR2087""",96.99,107.66
"=""RA 1889C""",117.99,130.97
"=""RA 2707C""",95.99,
"=""RA 2608C""",96.99,107.66
"=""RA 2351C""",115.99,128.75
"=""RA 13431C""",112.99,
"=""RA 1774C""",133.99,148.73
"=""RA 2513C""",144.99,160.94
"=""RA 2448C""",96.99,107.66
"=""RA 13326C""",115.99,128.75
"=""RA 2417C""",123.99,
"=""RA 13207C""",130.99,
"=""RA 13301C""",179.99,179.99
"=""RA 2873C""",106.99,118.76
"=""RA 2926C""",100.99,112.10
"=""RA 2759C""",157.99,
"=""RA 13093C""",121.99,135.41
"=""RA 2777C""",135.99,150.95
"=""RA 2990C""",106.99,
"=""RA 2850C""",115.99,128.75
"=""RA 2818C""",136.99,122.99
"=""RA 2975C""",118.99,
"=""RA 2917C""",113.99,
"=""RA 1318C""",106.99,118.76
"=""RA 13146C""",97.99,
"=""RA 2184C""",124.99,138.74
"=""RA 2329C""",96.99,107.66
"=""RA 2264C""",84.99,
"=""RA 13022C""",441.99,
"=""RA 13057C""",130.99,145.40
"=""RA 1573C""",104.99,
"=""RA 13461C""",85.99,
"=""RA 1778C""",127.99,142.07
"=""RA 1897C""",119.99,133.19
"=""RA 13241C""",130.99,
"=""RA 13068C""",114.99,127.64
"=""RA 1702C""",106.99,118.76
"=""RA 2334C""",119.99,133.19
"=""RA 2141C""",145.99,
"=""RA 13516C""",112.99,125.42
"=""RA 1831C""",154.99,
"=""RA 2389C""",110.99,123.20
"=""RA 2003C""",135.99,150.95
"=""RA 1519C""",117.99,130.97
"=""RA 2576C""",115.99,
"=""RA 2635C""",96.99,107.66
"=""OR2428""",92.99,
"=""RA 13194C""",122.99,136.52
"=""RA 2727C""",104.99,
"=""RA 13339C""",205.99,228.65
"=""RA 2458C""",126.99,140.96
"=""RA 2936C""",111.99,
"=""RA 2883C""",128.99,143.18
"=""RA 13119C""",85.99,95.45
"=""RA 2793C""",113.99,
"=""RA 2278C""",116.99,129.86
"=""RA 13314C""",102.99,
"=""RA 13041C""",117.99,130.97
"=""RA 2920C""",119.99,
"=""RA 13155C""",117.99,
"=""RA 2827C""",92.99,
"=""RA 2855C""",135.99,150.95
"=""RA 2241C""",90.99,
"=""RA 2995C""",94.99,
"=""RA 13070C""",115.99,128.75
"=""RA 2979C""",101.99,113.21
"=""RA 13582C""",96.99,
"=""RA 2170C""",203.99,226.43
"=""RA 2764C""",132.99,
"=""RA 1707C""",146.99,163.16
"=""RA 2335C""",95.99,106.55
"=""RA 13245C""",91.99,
"=""RA 1839C""",95.99,106.55
"=""RA 2042C""",140.99,156.50
"=""RA 2674C""",106.99,118.76
"=""RA 2403C""",110.99,
"=""RA 1520C""",186.99,
"=""RA 13348C""",147.99,
"=""RA 2728C""",117.99,130.97
"=""RA 2581C""",130.99,
"=""RA 2938C""",131.99,
"=""RA 2459C""",111.99,124.31
"=""RA 2441C""",107.99,119.87
"=""RA 2921C""",172.99,
"=""RA 2797C""",101.99,103.99
"=""RA 2890C""",85.99,
"=""RA 2856C""",122.99,136.52
"=""RA 2830C""",116.99,
"=""RA 709C""",145.99,162.05
"=""RA 13317C""",112.99,125.42
"=""RA 2980C""",109.99,122.09
"=""RA 2767C""",112.99,125.42
"=""RA 13253C""",91.99,102.11
"=""14-1087NC""",370.99,463.99
"=""KIT DS100184 + DS630010 + IS100030 + DS920028""",235.99,335.99
"=""DS102033""",297.99,372.99
"=""IS108160""",161.99,
"=""14-3023NC""",268.99,336.99
"=""14-1603NC""",273.99,342.99
"=""DS676190""",104.99,
"=""IS108134""",225.99,
"=""14-0965NC""",502.99,628.99
"=""EH687M""",180.99,
"=""DS105041""",292.99,430.99
"=""14-SD1656NC""",292.99,366.99
"=""E20-144""",50.99,
"=""E20-135""",112.99,
"=""E20-143""",50.99,
"=""E20-973""",69.99,
"=""E20-405""",76.99,
"=""E20-982""",60.99,
"=""E21-079""",93.99,93.99
"=""E20-932""",53.99,
"=""E21-031""",170.99,
"=""E20-599""",151.99,
"=""E20-611""",53.99,
"=""E21-022""",190.99,
"=""E20-926""",74.99,
"=""E21-014""",58.99,
"=""E21-086""",90.99,
"=""E20-649""",90.99,
"=""E20-998""",70.99,
"=""E20-794""",53.99,
"=""KT 4760B""",344.99,574.99
"=""EB059MN""",55.99,
"=""DS105135""",335.99,499.99
"=""DS345071""",28.99,32.18
"=""14-1703NC""",263.99,329.99
"=""14-SD8948NC""",285.99,357.99
"=""14-0383NIP""",404.99,501.99
"=""14-SD8117NEW""",176.99,
"=""14-SD6035NC""",327.99,409.99
"=""14-0970NC""",335.99,414.99
"=""Clutch 14-2125-8GT""",104.99,
"=""RD 11268C""",53.99,59.93
"=""CO 11546C""",209.90,232.99
"=""DS102158""",158.99,
"=""14-1082NC""",320.99,401.99
"=""006-A45-B-22""",49.90,55.39
"=""13004""",191.99,
"=""14-0076NEW""",169.99,
"=""17-1004""",35.99,
"=""14-1407NC""",372.99,466.99
"=""G33708S""",250.99,
"=""CN 30129PFC""",134.99,149.84
"=""400-9200""",224.99,
"=""CO 29122C""",210.99,
"=""14-0465NC""",502.99,628.99
"=""CO 29251C""",339.99,
"=""14-1519NC""",801.99,1002.99
"=""14-1700NC""",290.99,363.99
"=""CO 11549C""",253.99,
"=""14-0931NIP""",362.99,453.99
"=""Clutch 14-2125-6GR 2WIRE""",126.99,
"=""43-MT3013""",24.99,27.74
"=""DS101159""",1499.99,1874.99
"=""CO 11684C""",249.90,277.39
"=""14-SD4602NEW""",201.99,
"=""14-0299NEW""",366.99,
"=""CL-105049""",60.99,
"=""CL-105111""",45.99,
"=""CL-105060""",103.99,
"=""CL-105120""",61.99,
"=""CL-104099""",59.99,
"=""CL-11200C""",45.99,
"=""CL-4920AC""",38.99,
"=""CL-104065""",58.99,
"=""CL-10663AC""",45.99,
"=""CL-20769C""",61.99,
"=""CL-105145""",61.99,
"=""CL-104141""",58.99,
"=""CL-102213""",58.99,
"=""RA 13778C""",130.99,145.40
"=""14-SD4148NEW""",184.99,
"=""CO 11405C""",199.99,
"=""CN 3292PFC""",89.99,
"=""FA 50477C""",102.99,114.32
"=""14-1854NC""",305.99,357.99
"=""2205-012""",800.99,
"=""14-DK55015NC""",266.99,333.99
"=""DS650030""",135.99,159.99
"=""2208-027""",897.99,
"=""14-SD3150NC""",225.99,282.99
"=""14-SD8760NC""",253.99,317.99
"=""DS704064""",165.99,
"=""14-2560NC""",219.99,274.99
"=""14-0903NC""",360.99,321.99
"=""14-1212NC""",280.99,346.99
"=""14-DK56282NC""",278.99,309.68
"=""CO 11775C""",299.99,
"=""CO 11597C""",195.99,
"=""14-1034GM""",389.99,487.99
"=""14-1985NC""",349.99,388.49
"=""14-0767NC""",243.99,304.99
"=""PIC828""",126.99,
"=""PIC153""",249.99,
"=""PIC173""",152.99,
"=""PIC063""",142.99,
"=""PIC125""",224.99,
"=""PIC024""",153.99,170.93
"=""PIC032""",148.99,
"=""PIC126""",202.99,
"=""PIC023""",318.99,
"=""PIC164""",282.99,
"=""PIC001""",177.99,197.57
"=""PIC117""",278.99,
"=""PIC046""",163.99,
"=""PIC082""",171.99,
"=""PIC150""",188.99,209.78
"=""PIC028""",163.99,
"=""PIC116""",124.99,
"=""PIC015""",244.99,
"=""PIC158""",199.99,
"=""PIC036""",179.99,
"=""PIC085""",163.99,
"=""PIC090""",173.99,
"=""PIC129""",232.99,
"=""PIC165""",136.99,
"=""PIC051""",168.99,
"=""PIC099""",165.99,
"=""PIC062""",135.99,
"=""PIC047""",189.99,210.89
"=""PIC038""",224.99,
"=""PIC083""",159.99,177.59
"=""PIC042""",202.99,
"=""PIC075""",173.99,
"=""PR13475A""",133.99,
"=""PIC148""",145.99,
"=""PIC128""",163.99,
"=""PIC166""",176.99,
"=""PIC077""",332.99,369.62
"=""PIC053""",129.99,
"=""PIC102""",188.99,209.78
"=""PIC043""",182.99,203.12
"=""PIC104""",165.99,
"=""PIC048""",145.99,
"=""PIC010""",260.99,
"=""PIC026""",149.99,
"=""PIC031""",160.99,
"=""PIC167""",203.99,226.43
"=""PIC154""",243.99,270.83
"=""PIC049""",184.99,
"=""PIC060""",173.99,193.13
"=""PIC035""",208.99,
"=""PIC055""",134.99,
"=""PIC069""",230.99,256.40
"=""PIC121""",186.99,207.56
"=""PIC034""",118.99,
"=""PIC106""",171.99,
"=""PIC144""",425.99,472.85
"=""PIC018""",365.99,406.25
"=""PIC044""",355.99,
"=""PIC114""",263.99,
"=""PIC059""",216.99,
"=""PIC188""",212.99,
"=""PIC050""",185.99,206.45
"=""PIC013""",359.99,399.59
"=""PIC009""",260.99,
"=""PIC054""",126.99,
"=""PIC136""",89.99,163.99
"=""PIC033""",196.99,218.66
"=""PIC157""",176.99,196.46
"=""PIC149""",124.99,
"=""PIC087""",142.99,
"=""PIC151""",240.99,
"=""PIC002""",104.99,
"=""PIC143""",207.99,
"=""PIC107""",226.99,251.96
"=""PIC159""",196.99,
"=""PIC022""",377.99,419.57
"=""PIC006""",173.99,
"=""PIC155""",216.99,
"=""PIC037""",188.99,
"=""PIC089""",193.99,
"=""PIC115""",200.99,
"=""PIC101""",102.99,
"=""PIC025""",214.99,
"=""PIC178""",253.99,
"=""PIC161""",198.99,220.88
"=""PIC147""",185.99,206.45
"=""PIC142""",169.99,
"=""PIC088""",189.99,210.89
"=""PIC189""",203.99,
"=""PIC112""",193.99,215.33
"=""PIC119""",168.99,
"=""PIC076""",320.99,
"=""PIC029""",143.99,
"=""PIC007""",140.99,
"=""PIC138""",169.99,188.69
"=""PIC081""",218.99,243.08
"=""PIC072""",275.99,
"=""PIC141""",398.99,
"=""PIC171""",189.99,
"=""PIC014""",303.99,
"=""PIC017""",432.99,
"=""PIC078""",125.99,
"=""PIC064""",162.99,
"=""PIC041""",153.99,
"=""PIC179""",194.99,216.44
"=""PIC021""",135.99,
"=""PIC052""",151.99,
"=""PIC145""",268.99,298.58
"=""PIC197""",196.99,218.66
"=""PIC108""",330.99,
"=""PIC008""",119.99,
"=""PIC827""",181.99,202.01
"=""PIC170""",169.99,
"=""PIC110""",217.99,
"=""PIC196""",225.99,
"=""PIC140""",240.99,
"=""PIC180""",180.99,
"=""PIC079""",192.99,214.22
"=""PIC030""",189.99,
"=""PIC160""",225.99,250.85
"=""PIC130""",155.99,
"=""PIC094""",216.99,
"=""PIC163""",120.99,
"=""PIC127""",146.99,
"=""PIC093""",389.99,
"=""PIC172""",153.99,
"=""PIC118""",168.99,
"=""PIC003""",453.99,
"=""PIC181""",188.99,
"=""PIC195""",232.99,
"=""PIC124""",443.99,
"=""PIC068""",246.99,
"=""PIC020""",218.99,
"=""PIC120""",158.99,
"=""PIC027""",172.99,
"=""PIC146""",365.99,
"=""PIC139""",158.99,
"=""PIC057""",167.99,
"=""PIC084""",156.99,
"=""PIC019""",321.99,
"=""PIC011""",406.99,
"=""PIC162""",173.99,193.13
"=""PIC109""",360.99,400.70
"=""PIC071""",178.99,
"=""PIC113""",197.99,219.77
"=""PIC096""",186.99,207.56
"=""PIC169""",246.99,
"=""PIC012""",498.90,553.78
"=""PIC097""",289.99,
"=""PIC184""",198.99,
"=""PIC194""",316.99,
"=""PIC137""",173.99,
"=""PIC095""",210.99,234.20
"=""PIC133""",177.99,
"=""PIC123""",639.99,
"=""PIC156""",198.99,
"=""PIC005""",389.99,432.89
"=""PIC134""",392.99,
"=""PIC168""",213.99,
"=""PIC086""",144.99,
"=""PIC182""",253.99,281.93
"=""CA2309""",1150.99,
"=""14-0076NIP""",596.99,746.99
"=""SW 11005C""",135.99,
"=""HA 11173C""",50.99,
"=""08-BM3012100""",196.99,218.66
"=""08-KI3012105""",240.99,
"=""08-CH3012105""",498.90,553.78
"=""08-CH3012109""",198.99,220.88
"=""08-CH3012108""",177.99,197.57
"=""08-FO3012108""",160.99,
"=""08-BM3012106""",186.99,207.56
"=""08-HO3012102""",173.99,193.13
"=""08-HY3012106""",268.99,298.58
"=""08-CH3012104""",275.99,
"=""08-FO3012124""",189.99,
"=""08-FO3012115""",173.99,
"=""08-AU3012106""",167.99,
"=""08-CH3012103""",193.99,
"=""08-FO3012114""",186.99,207.56
"=""08-AU3012102""",188.99,209.78
"=""08-4401-1302""",365.99,
"=""08-FO3012104""",156.99,
"=""08-GM3012101""",134.99,
"=""08-AU3012101""",143.99,
"=""08-AU3012109""",173.99,193.13
"=""08-GM3012109""",176.99,
"=""08-BM3012103""",178.99,
"=""08-CH3012102""",320.99,
"=""08-AU3012115""",188.99,
"=""08-HY3012105""",173.99,
"=""08-GM3012102""",118.99,
"=""08-FO3012109""",165.99,
"=""08-BM3012104""",133.99,
"=""08-MB3012106""",168.99,
"=""08-GM3012110""",188.99,209.78
"=""08-AU3012108""",129.99,
"=""08-VO3012109""",213.99,
"=""08-FO3012119""",365.99,406.25
"=""08-MB3012100""",140.99,
"=""08-GM3012122""",231.99,
"=""08-FO3012105""",214.99,
"=""08-FO3012120""",303.99,
"=""08-GM3012116""",176.99,196.46
"=""08-FO3012100""",377.99,419.57
"=""08-VW3012114""",246.99,
"=""08-GM3012105""",146.99,
"=""08-HY3012103""",263.99,
"=""08-MB3012103""",171.99,
"=""08-FO3012112""",168.99,
"=""08-SB3012101""",192.99,214.22
"=""08-HO3012101""",124.99,
"=""08-VW3012115""",169.99,
"=""08-FO3012126""",194.99,216.44
"=""08-NI3012100""",181.99,202.01
"=""08-VW3012101""",148.99,
"=""08-VO3012103""",230.99,256.40
"=""08-AU3012100""",135.99,
"=""08-HY3012104""",224.99,
"=""08-HY3012108""",243.99,270.83
"=""08-RO3012100""",163.99,
"=""08-NI3012101""",218.99,243.08
"=""08-AU3012113""",199.99,
"=""08-VO3012104""",224.99,
"=""08-VW3012116""",203.99,
"=""08-VO3012108""",226.99,251.96
"=""08-VW3012109""",142.99,
"=""08-VW3012106""",163.99,
"=""08-KI3012101""",197.99,219.77
"=""08-FO3012111""",165.99,
"=""08-FO3012106""",142.99,
"=""08-KI3012106""",249.99,
"=""08-VW3012102""",149.99,
"=""08-VO3012100""",189.99,210.89
"=""08-HY3012102""",217.99,
"=""08-HY3012109""",203.99,226.43
"=""08-GM3012112""",303.99,
"=""08-KI3012104""",163.99,
"=""08-FO3012125""",153.99,
"=""08-HO3012100""",124.99,
"=""08-MA3012100""",207.99,
"=""08-HY3012110""",253.99,281.93
"=""08-GM3012119""",120.99,
"=""08-FO3012116""",158.99,
"=""08-BM3012109""",193.99,215.33
"=""08-KI3012102""",443.99,
"=""08-FO3012118""",169.99,
"=""08-VO3012107""",184.99,
"=""08-VW3012113""",145.99,
